タイトル：RE
測定開始日時：2025/10/24 14:34:32
チャンネル番号：2

ログ時間,時刻,通信異常,店内温度[℃],店内湿度[%],DCファン1 回転数（最大：3276）[RPM],DCファン2 回転数（最大：3276）[RPM],DCファン3 回転数（最大：3276）[RPM],DCファン4 回転数（最大：3276）[RPM],周波数上限[Hz],周波数下限[Hz],圧縮機目標周波数[Hz], 圧縮機実周波数[Hz],AC電流値[A],HIC温度[℃],HIC電流値[A],内層照明出力（店舗：端末ステータス1）,外層照明出力（店舗：端末ステータス1）,霜取り出力1（店舗：端末ステータス1）,霜取り出力2（店舗：端末ステータス1）,結露抑制ファン出力（店舗：端末ステータス1）,コンプ出力,DCファン(PWM)1出力,DCファン(PWM)2出力,DCファン(PWM)3出力,DCファン(PWM)4出力,DCファン(三速調)1出力,DCファン(三速調)2出力,警報コード6,警報コード7,警報コード8,警報コード9,警報コード10,警報データ1（店舗）,警報データ2（店舗）,警報データ3（店舗）,警報データ4（店舗）,
'00:10:40.0,2025/10/24 14:45:12,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:41.0,2025/10/24 14:45:13,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:42.0,2025/10/24 14:45:14,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:43.0,2025/10/24 14:45:15,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:44.0,2025/10/24 14:45:16,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:45.0,2025/10/24 14:45:17,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:46.0,2025/10/24 14:45:18,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:47.0,2025/10/24 14:45:19,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:48.0,2025/10/24 14:45:20,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:49.0,2025/10/24 14:45:21,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:50.0,2025/10/24 14:45:22,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:51.0,2025/10/24 14:45:23,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:52.0,2025/10/24 14:45:24,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:53.0,2025/10/24 14:45:25,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:54.0,2025/10/24 14:45:26,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:55.0,2025/10/24 14:45:27,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:56.0,2025/10/24 14:45:28,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:57.0,2025/10/24 14:45:29,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:58.0,2025/10/24 14:45:30,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:10:59.0,2025/10/24 14:45:31,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:00.0,2025/10/24 14:45:32,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:01.0,2025/10/24 14:45:33,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:02.0,2025/10/24 14:45:34,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:03.0,2025/10/24 14:45:35,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:04.0,2025/10/24 14:45:36,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:05.0,2025/10/24 14:45:37,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:06.0,2025/10/24 14:45:38,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:07.0,2025/10/24 14:45:39,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:08.0,2025/10/24 14:45:40,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:09.0,2025/10/24 14:45:41,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:10.0,2025/10/24 14:45:42,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:11.0,2025/10/24 14:45:43,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:12.0,2025/10/24 14:45:44,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:13.0,2025/10/24 14:45:45,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:14.0,2025/10/24 14:45:46,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:15.0,2025/10/24 14:45:47,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:16.0,2025/10/24 14:45:48,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:17.0,2025/10/24 14:45:49,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:18.0,2025/10/24 14:45:50,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:19.0,2025/10/24 14:45:51,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:20.0,2025/10/24 14:45:52,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:21.0,2025/10/24 14:45:53,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:22.0,2025/10/24 14:45:54,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:23.0,2025/10/24 14:45:55,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:24.0,2025/10/24 14:45:56,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:25.0,2025/10/24 14:45:57,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:26.0,2025/10/24 14:45:58,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:27.0,2025/10/24 14:45:59,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:28.0,2025/10/24 14:46:00,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:29.0,2025/10/24 14:46:01,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:30.0,2025/10/24 14:46:02,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:31.0,2025/10/24 14:46:03,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:32.0,2025/10/24 14:46:04,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:33.0,2025/10/24 14:46:05,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:34.0,2025/10/24 14:46:06,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:35.0,2025/10/24 14:46:07,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:36.0,2025/10/24 14:46:08,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:37.0,2025/10/24 14:46:09,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:38.0,2025/10/24 14:46:10,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:39.0,2025/10/24 14:46:11,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:40.0,2025/10/24 14:46:12,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:41.0,2025/10/24 14:46:13,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:42.0,2025/10/24 14:46:14,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:43.0,2025/10/24 14:46:15,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:44.0,2025/10/24 14:46:16,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:45.0,2025/10/24 14:46:17,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:46.0,2025/10/24 14:46:18,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:47.0,2025/10/24 14:46:19,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:48.0,2025/10/24 14:46:20,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:49.0,2025/10/24 14:46:21,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:50.0,2025/10/24 14:46:22,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:51.0,2025/10/24 14:46:23,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:52.0,2025/10/24 14:46:24,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:53.0,2025/10/24 14:46:25,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:54.0,2025/10/24 14:46:26,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:55.0,2025/10/24 14:46:27,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:56.0,2025/10/24 14:46:28,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:57.0,2025/10/24 14:46:29,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:58.0,2025/10/24 14:46:30,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:11:59.0,2025/10/24 14:46:31,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:00.0,2025/10/24 14:46:32,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:01.0,2025/10/24 14:46:33,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:02.0,2025/10/24 14:46:34,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:03.0,2025/10/24 14:46:35,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:04.0,2025/10/24 14:46:36,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:05.0,2025/10/24 14:46:37,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:06.0,2025/10/24 14:46:38,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:07.0,2025/10/24 14:46:39,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:08.0,2025/10/24 14:46:40,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:09.0,2025/10/24 14:46:41,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:10.0,2025/10/24 14:46:42,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:11.0,2025/10/24 14:46:43,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:12.0,2025/10/24 14:46:44,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:13.0,2025/10/24 14:46:45,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:14.0,2025/10/24 14:46:46,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:15.0,2025/10/24 14:46:47,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:16.0,2025/10/24 14:46:48,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:17.0,2025/10/24 14:46:49,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:18.0,2025/10/24 14:46:50,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:19.0,2025/10/24 14:46:51,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:20.0,2025/10/24 14:46:52,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:21.0,2025/10/24 14:46:53,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:22.0,2025/10/24 14:46:54,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:23.0,2025/10/24 14:46:55,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:24.0,2025/10/24 14:46:56,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:25.0,2025/10/24 14:46:57,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:26.0,2025/10/24 14:46:58,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:27.0,2025/10/24 14:46:59,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
'00:12:28.0,2025/10/24 14:47:00,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,00,00,00,00,00,00h,00h,00h,00h,
